,symbol,name,currency,exchange,mic_code,country,type
80816,NFYS,Enphys Acquisition Corp.,USD,NYSE,XNYS,United States,Common Stock
80817,NFYS.UN,Enphys Acquisition Corp.,USD,NYSE,XNYS,United States,Unit
80819,NG,Novagold Resources Inc,USD,NYSE,XASE,United States,Common Stock
80833,NGC,Northern Genesis Acquisition Corp. III,USD,NYSE,XNYS,United States,Common Stock
80838,NGC.UN,Northern Genesis Acquisition Corp. III,USD,NYSE,XNYS,United States,Unit
80840,NGD,New Gold Inc,USD,NYSE,XASE,United States,Common Stock
80849,NGG,National Grid PLC,USD,NYSE,XNYS,United States,Depositary Receipt
80868,NGL,NGL Energy Partners LP,USD,NYSE,XNYS,United States,Limited Partnership
80871,NGL-B,NGL Energy Partners LP,USD,NYSE,XNYS,United States,Preferred Stock
80875,NGL-C,NGL Energy Partners LP,USD,NYSE,XNYS,United States,Preferred Stock
80906,NGS,Natural Gas Services Group Inc,USD,NYSE,XNYS,United States,Common Stock
80916,NGVC,Natural Grocers by Vitamin Cottage Inc,USD,NYSE,XNYS,United States,Common Stock
80917,NGVT,Ingevity Corp,USD,NYSE,XNYS,United States,Common Stock
80936,NHC,National HealthCare Corp,USD,NYSE,XASE,United States,Common Stock
80955,NHI,National Health Investors Inc,USD,NYSE,XNYS,United States,REIT
80977,NHWK,"NightHawk Biosciences, Inc.",USD,NYSE,XASE,United States,Common Stock
80986,NI,NiSource Inc,USD,NYSE,XNYS,United States,Common Stock
81014,NI-B,NiSource Inc,USD,NYSE,XNYS,United States,Preferred Stock
81029,NIC,"Nicolet Bankshares, Inc.",USD,NYSE,XNYS,United States,Common Stock
81106,NILE,"BitNile Holdings, Inc. Common S",USD,NYSE,XASE,United States,Common Stock
81107,NILE.PR.D,"BitNile Holdings, Inc.",USD,NYSE,XASE,United States,Common Stock
81118,NIMC,NiSource Inc.,USD,NYSE,XNYS,United States,Common Stock
81122,NINE,Nine Energy Service Inc,USD,NYSE,XNYS,United States,Common Stock
81140,NIO,NIO Inc,USD,NYSE,XNYS,United States,Common Stock
81238,NJR,New Jersey Resources Corp,USD,NYSE,XNYS,United States,Common Stock
81266,NKE,NIKE Inc,USD,NYSE,XNYS,United States,Common Stock
81311,NL,NL Industries Inc,USD,NYSE,XNYS,United States,Common Stock
81386,NLS,Nautilus Inc,USD,NYSE,XNYS,United States,Common Stock
81398,NLY,Annaly Capital Management Inc,USD,NYSE,XNYS,United States,REIT
81399,NLY-F,Annaly Capital Management Inc,USD,NYSE,XNYS,United States,Preferred Stock
81400,NLY-G,Annaly Capital Management Inc,USD,NYSE,XNYS,United States,Preferred Stock
81401,NLY-I,Annaly Capital Management Inc,USD,NYSE,XNYS,United States,Preferred Stock
81403,NM,Navios Maritime Holdings Inc,USD,NYSE,XNYS,United States,Common Stock
81424,NM-G,NAVIOS MARITIME HOLDINGS,USD,NYSE,XNYS,United States,Preferred Stock
81425,NMG,Nouveau Monde Graphite Inc.,USD,NYSE,XNYS,United States,Common Stock
81429,NM-H,Navios Maritime Holdings Inc,USD,NYSE,XNYS,United States,Preferred Stock
81437,NMK-B,Niagara Mohawk Power Corp,USD,NYSE,XNYS,United States,Preferred Stock
81438,NMK-C,Niagara Mohawk Power Corp,USD,NYSE,XNYS,United States,Preferred Stock
81444,NMM,Navios Maritime Partners LP,USD,NYSE,XNYS,United States,Common Stock
81458,NMR,Nomura Holdings Inc,USD,NYSE,XNYS,United States,Depositary Receipt
81515,NNI,Nelnet Inc,USD,NYSE,XNYS,United States,Common Stock
81530,NNN,National Retail Properties Inc,USD,NYSE,XNYS,United States,REIT
81552,NNVC,NanoViricides Inc,USD,NYSE,XASE,United States,Common Stock
81605,NOA,North American Construction Group Ltd,USD,NYSE,XNYS,United States,Common Stock
81615,NOAH,Noah Holdings Ltd,USD,NYSE,XNYS,United States,Depositary Receipt
81628,NOC,Northrop Grumman Corp,USD,NYSE,XNYS,United States,Common Stock
81658,NOG,Northern Oil and Gas Inc,USD,NYSE,XNYS,United States,Common Stock
81672,NOK,Nokia OYJ,USD,NYSE,XNYS,United States,Depositary Receipt
81697,NOMD,Nomad Foods Ltd,USD,NYSE,XNYS,United States,Common Stock
81751,NOTE,"FiscalNote Holdings, Inc.",USD,NYSE,XNYS,United States,Common Stock
81765,NOV,National Oilwell Varco Inc,USD,NYSE,XNYS,United States,Common Stock
81772,NOVA,Sunnova Energy International Inc,USD,NYSE,XNYS,United States,Common Stock
81799,NOW,ServiceNow Inc,USD,NYSE,XNYS,United States,Common Stock
81845,NPK,National Presto Industries Inc,USD,NYSE,XNYS,United States,Common Stock
81859,NPO,EnPro Industries Inc,USD,NYSE,XNYS,United States,Common Stock
81918,NR,Newpark Resources Inc,USD,NYSE,XNYS,United States,Common Stock
81960,NRDY,"Nerdy, Inc.",USD,NYSE,XNYS,United States,Common Stock
81964,NREF,Nexpoint Real Estate Finance Inc,USD,NYSE,XNYS,United States,Common Stock
81965,NREF.PR.A,"NexPoint Real Estate Finance, Inc.",USD,NYSE,XNYS,United States,Preferred Stock
81974,NRG,NRG Energy Inc,USD,NYSE,XNYS,United States,Common Stock
81980,NRGV,"Energy Vault Holdings, Inc.",USD,NYSE,XNYS,United States,Common Stock
81997,NRP,Natural Resource Partners LP,USD,NYSE,XNYS,United States,Limited Partnership
82013,NRT,North European Oil Royalty Trust,USD,NYSE,XNYS,United States,Trust
82017,NRUC,National Rural Utilities Cooperative Finance Corp,USD,NYSE,XNYS,United States,Preferred Stock
82032,NRZ,New Residential Investment Corp,USD,NYSE,XNYS,United States,REIT
82034,NRZ-A,New Residential Investment Corp,USD,NYSE,XNYS,United States,Preferred Stock
82035,NRZ-B,New Residential Investment Corp,USD,NYSE,XNYS,United States,Preferred Stock
82036,NS,NuStar Energy LP,USD,NYSE,XNYS,United States,Limited Partnership
82044,NS-A,NuStar Energy LP,USD,NYSE,XNYS,United States,Preferred Stock
82045,NSA,National Storage Affiliates Trust,USD,NYSE,XNYS,United States,REIT
82046,NSA-A,National Storage Affiliates Trust,USD,NYSE,XNYS,United States,Preferred Stock
82053,NS-B,NuStar Energy LP,USD,NYSE,XNYS,United States,Preferred Stock
82056,NS-C,NuStar Energy LP,USD,NYSE,XNYS,United States,Preferred Stock
82058,NSC,Norfolk Southern Corp,USD,NYSE,XNYS,United States,Common Stock
82112,NSP,Insperity Inc,USD,NYSE,XNYS,United States,Common Stock
82120,NSR,Nomad Royalty Company Ltd.,USD,NYSE,XNYS,United States,Common Stock
82126,NSS,NuStar Logistics LP,USD,NYSE,XNYS,United States,Preferred Stock
82132,NSTB,Northern Star Investment Corp. II,USD,NYSE,XNYS,United States,Common Stock
82133,NSTB.UN,Northern Star Investment Corp. II,USD,NYSE,XNYS,United States,Unit
82134,NSTB.WT,Northern Star Investment Corp. ,USD,NYSE,XNYS,United States,Common Stock
82135,NSTC,Northern Star Investment Corp. III,USD,NYSE,XNYS,United States,Common Stock
82136,NSTC.UN,Northern Star Investment Corp. III,USD,NYSE,XNYS,United States,Unit
82137,NSTD,Northern Star Investment Corp. IV,USD,NYSE,XNYS,United States,Common Stock
82138,NSTD.UN,Northern Star Investment Corp. IV,USD,NYSE,XNYS,United States,Unit
82173,NTB,Bank of NT Butterfield & Son Ltd-The,USD,NYSE,XNYS,United States,Common Stock
82182,NTCO,Natura & Co Holding SA,USD,NYSE,XNYS,United States,Depositary Receipt
82232,NTIP,Network-1 Technologies Inc,USD,NYSE,XASE,United States,Common Stock
82266,NTR,Nutrien Ltd,USD,NYSE,XNYS,United States,Common Stock
82278,NTST,NETSTREIT Corp.,USD,NYSE,XNYS,United States,Common Stock
82294,NTZ,Natuzzi SpA,USD,NYSE,XNYS,United States,Depositary Receipt
82296,NU,Nu Holdings Ltd.,USD,NYSE,XNYS,United States,Common Stock
82316,NUE,Nucor Corp,USD,NYSE,XNYS,United States,Common Stock
82360,NUS,Nu Skin Enterprises Inc,USD,NYSE,XNYS,United States,Common Stock
82379,NUVB,Nuvation Bio Inc.,USD,NYSE,XNYS,United States,Common Stock
82380,NUVB.WT,Nuvation Bio Inc.,USD,NYSE,XNYS,United States,Common Stock
82384,NUVO,Nuvo Group Ltd.,USD,NYSE,XASE,United States,Common Stock
82492,NVGS,Navigator Holdings Ltd,USD,NYSE,XNYS,United States,Common Stock
82517,NVO,Novo Nordisk A-S,USD,NYSE,XNYS,United States,Depositary Receipt
82545,NVR,NVR Inc,USD,NYSE,XNYS,United States,Common Stock
82548,NVRO,Nevro Corp,USD,NYSE,XNYS,United States,Common Stock
82553,NVS,Novartis AG,USD,NYSE,XNYS,United States,Depositary Receipt
82561,NVST,Envista Holdings Corp,USD,NYSE,XNYS,United States,Common Stock
82562,NVT,nVent Electric PLC,USD,NYSE,XNYS,United States,Common Stock
82565,NVTA,Invitae Corp,USD,NYSE,XNYS,United States,Common Stock
82621,NWG,NatWest Group plc,USD,NYSE,XNYS,United States,Common Stock
82655,NWN,Northwest Natural Holding Co,USD,NYSE,XNYS,United States,Common Stock
82705,NX,Quanex Building Products Corp,USD,NYSE,XNYS,United States,Common Stock
82716,NXDT-A,NexPoint Strategic Opportunities Fund,USD,NYSE,XNYS,United States,Preferred Stock
82718,NXE,NexGen Energy Ltd,USD,NYSE,XNYS,United States,Common Stock
82726,NXG,NXG NextGen Infrastructure Income Fund,USD,NYSE,XNYS,United States,Common Stock
82771,NXRT,NexPoint Residential Trust Inc,USD,NYSE,XNYS,United States,REIT
82824,NYC,"New York City REIT, Inc.",USD,NYSE,XNYS,United States,Common Stock
82825,NYCB,New York Community Bancorp Inc,USD,NYSE,XNYS,United States,Common Stock
82826,NYCB-A,New York Community Bancorp Inc,USD,NYSE,XNYS,United States,Preferred Stock
82827,NYCB-U,NEW YORK COMMUNITY CAP TR V PFD,USD,NYSE,XNYS,United States,Unit
82873,NYT,New York Times Co-The,USD,NYSE,XNYS,United States,Common Stock
