,symbol,name,currency,exchange,mic_code,country,type
92095,SALSTEEL,S.A.L. Steel Limited,INR,BSE,XBOM,India,Common Stock
92098,SALZER,Salzer Electronics Limited,INR,BSE,XBOM,India,Common Stock
92099,SALZERELEC,Salzer Electronics Limited,INR,NSE,XNSE,India,Common Stock
92110,SAMBANDAM,Sambandam Spinning Mills Limited,INR,BSE,XBOM,India,Common Stock
92111,SAMBHAAV,Sambhaav Media Limited,INR,NSE,XNSE,India,Common Stock
92112,SAMBHAAV,Sambhaav Media Limited,INR,BSE,XBOM,India,Common Stock
92123,SAMINDUS,Sam Industries Limited,INR,BSE,XBOM,India,Common Stock
92124,SAMKRG,Samkrg Pistons and Rings Limited,INR,BSE,XBOM,India,Common Stock
92127,SAMOR,Samor Reality Limited,INR,BSE,XBOM,India,Common Stock
92128,SAMOR.RE,Samor Reality Limited,INR,BSE,XBOM,India,Common Stock
92131,SAMPRE,Sampre Nutritions Limited,INR,BSE,XBOM,India,Common Stock
92133,SAMRATFORG,Samrat Forgings Limited,INR,BSE,XBOM,India,Common Stock
92134,SAMRATPH,Samrat Pharmachem Limited,INR,BSE,XBOM,India,Common Stock
92136,SAMSRITA,SAMSRITA LABS LIMITED,INR,BSE,XBOM,India,Common Stock
92139,SAMTEX,Samtex Fashions Limited,INR,BSE,XBOM,India,Common Stock
92140,SAMYAKINT,Samyak International Limited,INR,BSE,XBOM,India,Common Stock
92159,SANBLUE,Sanblue Corporation Limited,INR,BSE,XBOM,India,Common Stock
92163,SANCO,Sanco Industries Limited,INR,NSE,XNSE,India,Common Stock
92164,SANCTRN,Sanco Trans Limited,INR,BSE,XBOM,India,Common Stock
92168,SANDESH,The Sandesh Limited,INR,BSE,XBOM,India,Common Stock
92169,SANDESH,The Sandesh Limited,INR,NSE,XNSE,India,Common Stock
92170,SANDHAR,Sandhar Technologies Limited,INR,NSE,XNSE,India,Common Stock
92171,SANDHAR,Sandhar Technologies Limited,INR,BSE,XBOM,India,Common Stock
92173,SANDUMA,The Sandur Manganese & Iron Ores Limited,INR,BSE,XBOM,India,Common Stock
