,symbol,name,currency,exchange,mic_code,country,type
20395,501207,China Asset Management Company - Huaxia Innovation Closed Hybrid Fund,CNY,SSE,XSHG,China,Common Stock
20396,501208,Lombarda China Fund Management - Sino European Innovates Closed Mixed 18m Cny Fund,CNY,SSE,XSHG,China,Common Stock
20397,501209,Yinhua Fund Management Co Ltd - YH FJ FD Bev MX Lof Fund,CNY,SSE,XSHG,China,Common Stock
20398,501210,"Bank of Communications Schroder Fund Management Co., Ltd - BOCOM SCHRODERS PREMIER SELECTION XINGGU",CNY,SSE,XSHG,China,Common Stock
20399,501211,MINSHENG ROYAL FUND MANAGEMENT CO - MS YX 6M RGL OP MX LOF Fund,CNY,SSE,XSHG,China,Common Stock
20400,501212,GF FUND MANAGEMENT CO LTD - OPTIM ALLOCATION 1YR CLOSED MIXED Fund,CNY,SSE,XSHG,China,Common Stock
20401,501213,LOMBARDA CHINA FUND MANAGEMENT - LOMBARDA CHINA HUIXUAN 1-YEAR CLOSED OPE Fund,CNY,SSE,XSHG,China,Common Stock
20402,501215,AEGON INDUSTRIAL FUND MANAGEMENT - AEGON-INDUSTRIAL POSITIVE ALLOCATION 3-Y Fund,CNY,SSE,XSHG,China,Common Stock
20403,501216,"Fullgoal Fund Management Co., Ltd - FG ZX IND SLT 1Y EQT LOF-A",CNY,SSE,XSHG,China,Common Stock
20404,501217,China Asset Management Co. - CAMC Industrial Allocation 1 Year Equity FOF Fund,CNY,SSE,XSHG,China,Common Stock
20405,501218,Icbc Credit Suisse Asset Management Ltd. - Wisdom and Enterprising 1y Closed Operational Equity Fund,CNY,SSE,XSHG,China,Common Stock
20406,501219,China Asset Management Co. - Zhisheng Pioneer Equity Fund,CNY,SSE,XSHG,China,Common Stock
20407,501220,"Guotai Asset Management Co., Ltd - Cathay Pacific Industry Rotation One Year Closed Operation ETF",CNY,SSE,XSHG,China,Common Stock
20410,501300,HFT ,CNY,SSE,XSHG,China,Common Stock
20411,501301,Fortune SG Fund Management Co. - Fortune SG Hang Seng China List Fund,CNY,SSE,XSHG,China,Common Stock
20412,501302,China Southern Hang Seng ETF Feeder Fund,CNY,SSE,XSHG,China,Common Stock
20413,501303,GF Hong Kong Stock Through Hang Seng Comprehensive Mid-cap Equity Index Fund ,CNY,SSE,XSHG,China,Common Stock
20414,501305,China Universal CSI Hong Kong Stock Through High Dividend Investment Index Launched Fund,CNY,SSE,XSHG,China,Common Stock
20415,501306,China Universal CSI Hong Kong Stock Through High Dividend Investment Index Launched Fund,CNY,SSE,XSHG,China,Common Stock
20416,501307,Galaxy CSI SH-HK-SZ High-dividend Index Fund ,CNY,SSE,XSHG,China,Common Stock
20417,501309,Guotai Asset Management Co - Hang Seng Hong Kong  Stock Connect Index Fund,CNY,SSE,XSHG,China,Common Stock
20418,501310,Hwabao S and P SH-HK-SZ China Enhanced Value Index Fund ,CNY,SSE,XSHG,China,Common Stock
20419,501311,Harvest Fund Management-Harvest Hong Kong Stock Connect New Economic Index Fund,CNY,SSE,XSHG,China,Common Stock
20433,502000,Western Leadbank CSI 500 Equal Weight Index Graded Securities Fund,CNY,SSE,XSHG,China,Common Stock
20434,502003,E Fund National Defense Industry Index Grading Securities Investment Fund,CNY,SSE,XSHG,China,Common Stock
20435,502006,E Fund State-Owned Enterprise Reform Index Grading Securities Investment Fund,CNY,SSE,XSHG,China,Common Stock
20436,502010,E Fund Management - CSI All Share Financial Fund,CNY,SSE,XSHG,China,Common Stock
20437,502013,Changsheng CSI One Belt and One Road  Index Fund,CNY,SSE,XSHG,China,Common Stock
20438,502020,Guojin General SSE 50 Index Classified Fund,CNY,SSE,XSHG,China,Common Stock
20439,502023,Penghua CNI Ferrous Metals Index Classified Fund,CNY,SSE,XSHG,China,Common Stock
20440,502040,Changsheng SSE 50 Index Grading Securities Investment Fund,CNY,SSE,XSHG,China,Common Stock
20441,502048,E Fund SSE50 Index Enhanced Fund,CNY,SSE,XSHG,China,Common Stock
20442,502053,Changsheng CSI All-Share Index Securities Companies Index Grading Securities Investment Fund,CNY,SSE,XSHG,China,Common Stock
20443,502056,GF CSI Health Care Index Classified Fund,CNY,SSE,XSHG,China,Common Stock
20482,506000,Southern Fund Management Co - Science and Technology Innovation Board ETF,CNY,SSE,XSHG,China,Common Stock
20483,506001,Wanjia Asset Management Co.Ltd. - Wanjia Star Market 2 year Regular Open Hybrid Fund,CNY,SSE,XSHG,China,Common Stock
20484,506002,E Fund Management Co. - Technology Innovation Board ETF,CNY,SSE,XSHG,China,Common Stock
20485,506003,GF Hong Kong Stock Connect Growth Selected Equity Fund,CNY,SSE,XSHG,China,Common Stock
20486,506005,Bosera STAR Market 3-Year Regular Open Mixed Fund,CNY,SSE,XSHG,China,Common Stock
20487,506006,China Asset Management - China Universal Star Market 2 Years Regular Fund,CNY,SSE,XSHG,China,Common Stock
20488,506008,Great Wall Science And Technology Innovation Board,CNY,SSE,XSHG,China,Common Stock
20510,508000,HuaAn Zhangjiang Everbright Park,CNY,SSE,XSHG,China,Common Stock
20511,508001,Zheshang Securities Zhejiang Expressway,CNY,SSE,XSHG,China,Common Stock
20512,508006,Fullgoal Capital Water,CNY,SSE,XSHG,China,Common Stock
20513,508008,Sinolink Railway Construction Chongqing Yusui Expressway Closed Infrastructure Securities REIT,CNY,SSE,XSHG,China,Common Stock
20514,508009,"CICC Fund Management Co., Ltd. - Anhui Transportation Holding Group Expressway Fund",CNY,SSE,XSHG,China,Common Stock
20515,508018,Huaxia Fund Management Co Ltd- China Communications Construction REIT,CNY,SSE,XSHG,China,Common Stock
20516,508021,"Guotai Junan Securities Co., Ltd.",CNY,SSE,XSHG,China,Common Stock
20517,508027,Soochow Suzhou Industrial Park,CNY,SSE,XSHG,China,Common Stock
20518,508056,CICC GLP Warehouse Logistics,CNY,SSE,XSHG,China,Common Stock
20519,508058,CICC Fund Management Co Ltd - CICC Xiamen Affordable Rental Housing Infrastructure - Fund,CNY,SSE,XSHG,China,Common Stock
20520,508066,Huatai Tianjin Huatai Securities Assets Management- Jiangsu Traffic Control Reit,CNY,SSE,XSHG,China,Common Stock
20521,508068,China Asset Management Co. - China Beijing Affordable Housing Center Rental Housing - Fund,CNY,SSE,XSHG,China,Common Stock
20522,508077,"Huaxia Fund Management Co.,Ltd. - China Resources Youchao REIT",CNY,SSE,XSHG,China,Common Stock
20523,508088,"Guotai Junan Securities Co., Ltd.",CNY,SSE,XSHG,China,Common Stock
20524,508099,"CCB Principal Asset Management Co., Ltd.",CNY,SSE,XSHG,China,Common Stock
20553,510010,BOCOM Schroders SSE 180 Co Ad ETF,CNY,SSE,XSHG,China,Common Stock
20561,510020,Bosera SSE Super Large-Cap ETF,CNY,SSE,XSHG,China,Common Stock
20573,510030,Hwabao WP SSE 180 Value ETF,CNY,SSE,XSHG,China,Common Stock
20576,510050,ChinaAMC China 50 ETF,CNY,SSE,XSHG,China,Common Stock
20577,510060,ICBCCS SSE Central Enterprises 50 ETF,CNY,SSE,XSHG,China,Common Stock
20578,510090,CCB Principal SSE Social Resp ETF,CNY,SSE,XSHG,China,Common Stock
20581,510100,E Fund SSE 50 Index ETF,CNY,SSE,XSHG,China,Common Stock
20582,510110,HFT SSE Cyclical Industry ETF,CNY,SSE,XSHG,China,Common Stock
20583,510120,HFT SSE non-Cyclical Industry ETF,CNY,SSE,XSHG,China,Common Stock
20584,510130,E Fund SSE Mid-Cap ETF,CNY,SSE,XSHG,China,Common Stock
20585,510150,CMF SSE Consumption 80 ETF,CNY,SSE,XSHG,China,Common Stock
20586,510160,China Southern CSI Well-off Ids Idx ETF,CNY,SSE,XSHG,China,Common Stock
20587,510170,CPIC SSE Bulk Stock Shares Exchange Trade Fund,CNY,SSE,XSHG,China,Common Stock
20588,510180,Huaan Shanghai SSE180 Index Fund,CNY,SSE,XSHG,China,Common Stock
20589,510190,Huaan SSE Leading Enterprise ETF,CNY,SSE,XSHG,China,Common Stock
20591,510200,Horizon Asset Management - Horizon SSE ETF,CNY,SSE,XSHG,China,Common Stock
20592,510210,Fullgoal SSE Composite Index ETF,CNY,SSE,XSHG,China,Common Stock
20593,510220,Huatai-PB SSE Mid-Small Cap ETF,CNY,SSE,XSHG,China,Common Stock
20594,510230,Guotai SSE 180 Financial ETF,CNY,SSE,XSHG,China,Common Stock
20595,510270,BOC SSE State-owned Enterprises 100 ETF,CNY,SSE,XSHG,China,Common Stock
20596,510290,China Southern SSE 380 Index ETF,CNY,SSE,XSHG,China,Common Stock
20598,510300,Huatai-PB CSI 300 ETF,CNY,SSE,XSHG,China,Common Stock
20599,510310,EFundSeededCSI300ETF,CNY,SSE,XSHG,China,Common Stock
20600,510330,ChinaAMC CSI 300 Exchange Traded Fund,CNY,SSE,XSHG,China,Common Stock
20601,510350,ICBCCS CSI 300 ETF,CNY,SSE,XSHG,China,Common Stock
20602,510360,GF CSI 300 Tradable Open-end Index Fund,CNY,SSE,XSHG,China,Common Stock
20603,510370,CIB CSI 300 ETF,CNY,SSE,XSHG,China,Common Stock
20604,510380,China Life AMP CSI 300 ETF,CNY,SSE,XSHG,China,Common Stock
20605,510390,Ping An HS300 ETF,CNY,SSE,XSHG,China,Common Stock
20608,510410,Bosera SSE Natural Resource Index ETF,CNY,SSE,XSHG,China,Common Stock
20611,510500,China Southern CSI 500 Index ETF,CNY,SSE,XSHG,China,Common Stock
20612,510510,GF CSI 500 ETF,CNY,SSE,XSHG,China,Common Stock
