,symbol,name,currency,exchange,mic_code,country,type
43747,BDL,Bharat Dynamics Limited,INR,NSE,XNSE,India,Common Stock
43859,BEARDSELL,Beardsell Limited,INR,NSE,XNSE,India,Common Stock
43878,BECTORFOOD,Mrs. Bectors Food Specialities Limited,INR,NSE,XNSE,India,Common Stock
43884,BEDMUTHA,Bedmutha Industries Limited,INR,NSE,XNSE,India,Common Stock
43938,BEL,Bharat Electronics Limited,INR,NSE,XNSE,India,Common Stock
43971,BEML,BEML Limited,INR,NSE,XNSE,India,Common Stock
43998,BEPL,Bhansali Engineering Polymers Limited,INR,NSE,XNSE,India,Common Stock
44010,BERGEPAINT,Berger Paints India Limited,INR,NSE,XNSE,India,Common Stock
44035,BESTAGRO,Best Agrolife Limited,INR,NSE,XNSE,India,Common Stock
44039,BETA.SM,BETA DRUGS LTD,INR,NSE,XNSE,India,Common Stock
44066,BEWLTD.SM,BEW ENGINEERING LT,INR,NSE,XNSE,India,Common Stock
44132,BFINVEST,BF Investment Limited,INR,NSE,XNSE,India,Common Stock
44171,BFUTILITIE,BF Utilities Limited,INR,NSE,XNSE,India,Common Stock
44232,BGLOBAL,Bharatiya Global Infomedia Limited,INR,NSE,XNSE,India,Common Stock
44260,BGRENERGY,BGR Energy Systems Limited,INR,NSE,XNSE,India,Common Stock
44308,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,INR,NSE,XNSE,India,Common Stock
44310,BHAGERIA,Bhageria Industries Limited,INR,NSE,XNSE,India,Common Stock
44312,BHAGYANGR,Bhagyanagar India Limited,INR,NSE,XNSE,India,Common Stock
44314,BHANDARI,Bhandari Hosiery Exports Limited,INR,NSE,XNSE,India,Common Stock
44318,BHARATFORG,Bharat Forge Limited,INR,NSE,XNSE,India,Common Stock
44320,BHARATGEAR,Bharat Gears Limited,INR,NSE,XNSE,India,Common Stock
44322,BHARATRAS,Bharat Rasayan Limited,INR,NSE,XNSE,India,Common Stock
44325,BHARATWIRE,Bharat Wire Ropes Limited,INR,NSE,XNSE,India,Common Stock
44328,BHARTIARTL,Bharti Airtel Limited,INR,NSE,XNSE,India,Common Stock
44347,BHEL,Bharat Heavy Electricals Limited,INR,NSE,XNSE,India,Common Stock
44503,BIGBLOC,Bigbloc Construction Limited,INR,NSE,XNSE,India,Common Stock
44537,BIKAJI,Bikaji Foods International Limited,INR,NSE,XNSE,India,Common Stock
