,symbol,name,currency,exchange,mic_code,country,type
35890,ARCHITORG,Archit Organosys Limited,INR,BSE,XBOM,India,Common Stock
35941,ARENTERP,Rajdarshan Industries Limited,INR,BSE,XBOM,India,Common Stock
35949,AREXMIS,Arex Industries Limited,INR,BSE,XBOM,India,Common Stock
35950,AREYDRG,Aarey Drugs & Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock
35953,ARFIN,Arfin India Limited,INR,BSE,XBOM,India,Common Stock
35995,ARHNTTO,ARIHANT TOURNESOL LTD.,INR,BSE,XBOM,India,Common Stock
36003,ARIES,Aries Agro Limited,INR,BSE,XBOM,India,Common Stock
36005,ARIHANT,Arihant Foundations & Housing Limited,INR,BSE,XBOM,India,Common Stock
36011,ARIHCAPM,Arihant Capital Markets Limited,INR,BSE,XBOM,India,Common Stock
36023,ARISE,Arihant's Securities Limited,INR,BSE,XBOM,India,Common Stock
36061,ARL,Anand Rayons Limited,INR,BSE,XBOM,India,Common Stock
36078,ARMANFIN,Arman Financial Services Limited,INR,BSE,XBOM,India,Common Stock
36103,ARNOLD,Arnold Holdings Ltd.,INR,BSE,XBOM,India,Common Stock
36113,AROGRANITE,Aro Granite Industries Limited,INR,BSE,XBOM,India,Common Stock
36114,AROMAENT,Aroma Enterprises ,INR,BSE,XBOM,India,Common Stock
36154,ARROWGREEN,Arrow Greentech Limited,INR,BSE,XBOM,India,Common Stock
36173,ARSHIYA,Arshiya Limited,INR,BSE,XBOM,India,Common Stock
36178,ARSSINFRA,ARSS Infrastructure Projects Limited,INR,BSE,XBOM,India,Common Stock
36198,ARTEFACT,Artefact Projects Limited,INR,BSE,XBOM,India,Common Stock
36200,ARTEMISMED,Artemis Medicare Services Limi,INR,BSE,XBOM,India,Common Stock
36220,ARTSONEN,Artson Engineering Limited,INR,BSE,XBOM,India,Common Stock
36228,ARUNAHTEL,Aruna Hotels Limited,INR,BSE,XBOM,India,Common Stock
36229,ARUNIS,ARUNIS ABODE LIMITED,INR,BSE,XBOM,India,Common Stock
36239,ARVIND,Arvind Limited,INR,BSE,XBOM,India,Common Stock
36240,ARVINDFASN,Arvind Fashions Limited,INR,BSE,XBOM,India,Common Stock
